Time,V(inn),V(inp),V(n001),V(n002),V(n2v5),V(nc_01),V(nc_02),V(outa),V(outb),V(p2v5),V(sd),V(signal),V(vdd),V(vee),I(BIOUTA),I(BIOUTB),I(Ca),I(Cb),I(Cf),I(Cload),I(Cpara),I(Cparb),I(R1),I(R2),I(Ra),I(Rb),I(Rf),I(Rfn),I(Rfp),I(Rload),I(Rpara),I(Rparb),I(V1),I(V2),I(V3),I(V4),Ix(xu1:1),Ix(xu1:2),Ix(xu1:3),Ix(xu1:4),Ix(xu1:5),Ix(xu1:6),Ix(xu2:1),Ix(xu2:2),Ix(xu2:3),Ix(xu2:4),Ix(xu2:5),Ix(xu2:6),Ix(xu3:1),Ix(xu3:2),Ix(xu3:3),Ix(xu3:4),Ix(xu3:5),Ix(xu3:6)
2.7431696669399607e-05,-8.348703e-06,1.640941e-05,-0.0007663099,-0.99582714,-2.5,2.5,2.5,-1.0000404,-0.99705684,2.5,-15.183333,-14.910684,18.0,-18.0,1.8415217e-06,0.0039981585,5.268552e-09,-3.4938115e-09,-8.9299186e-07,0.000106480744,1.1973982e-09,-7.9404805e-10,-0.0014083333,-0.0015183333,-0.0066618277,-8.783768e-06,-0.0066241156,-3.044021e-06,-0.0039993715,-0.67775834,-5.5658023e-11,1.09396076e-10,-0.032543696,-0.71844184,-0.0059905876,-0.008658767,8.783768e-06,3.681885e-05,0.032543696,-0.7170335,0.68448985,0.00011,-1.200001e-06,-1.2089096e-06,0.007658763,-0.0010000031,-0.0066587836,0.0,-1.2003101e-06,-1.2089986e-06,0.0010000041,-0.0049905847,0.003990588,0.0
2.7441696669399602e-05,-5.953638e-06,1.4821131e-05,-0.0006394705,-0.99595314,-2.5,2.5,2.5,-1.0001707,-0.9971831,2.5,-15.183333,-14.915241,18.0,-18.0,1.3418312e-06,0.003998658,5.2697358e-09,-3.49462e-09,-7.892694e-07,9.403891e-05,1.1976672e-09,-7.942318e-10,-0.0014083333,-0.0015183333,-0.006663542,-8.785179e-06,-0.0066262237,-2.5442446e-06,-0.003999871,-0.6779655,-3.969092e-11,9.880754e-11,-0.032543696,-0.71863854,-0.005991087,-0.008660984,8.785179e-06,3.652848e-05,0.032543696,-0.7172302,0.68468654,0.00011,-1.2000695e-06,-1.2088409e-06,0.00766098,-0.0010000031,-0.0066609974,0.0,-1.2002646e-06,-1.2090441e-06,0.0010000041,-0.004991084,0.003991086,0.0
2.7451696669399597e-05,-3.5580701e-06,1.3232533e-05,-0.0005322776,-0.99605954,-2.5,2.5,2.5,-1.0002813,-0.99728966,2.5,-15.183333,-14.919232,18.0,-18.0,9.210444e-07,0.003999079,5.270763e-09,-3.4952115e-09,-6.8551776e-07,8.1593615e-05,1.1979007e-09,-7.9436624e-10,-0.0014083333,-0.0015183333,-0.0066649937,-8.786598e-06,-0.006628072,-2.1233718e-06,-0.004000292,-0.67814696,-2.3720468e-11,8.8216885e-11,-0.032543696,-0.7188093,-0.005991507,-0.008662861,8.786598e-06,3.6236273e-05,0.032543696,-0.71740097,0.6848573,0.00011,-1.200138e-06,-1.2087723e-06,0.0076628565,-0.0010000031,-0.0066628703,0.0,-1.2002192e-06,-1.2090895e-06,0.0010000041,-0.004991504,0.0039915056,0.0
2.7461696669399592e-05,-1.1620907e-06,1.1643684e-05,-0.00044473558,-0.99614626,-2.5,2.5,2.5,-1.0003723,-0.99737656,2.5,-15.183333,-14.922658,18.0,-18.0,5.791777e-07,0.003999421,5.2715463e-09,-3.4957242e-09,-5.8173634e-07,6.914476e-05,1.1980787e-09,-7.9448276e-10,-0.0014083333,-0.0015183333,-0.006666184,-8.788029e-06,-0.00662966,-1.7814197e-06,-0.004000634,-0.67830265,-7.747272e-12,7.762456e-11,-0.032543696,-0.718954,-0.005991848,-0.008664397,8.788029e-06,3.5942252e-05,0.032543696,-0.7175457,0.685002,0.00011,-1.2002064e-06,-1.2087038e-06,0.0076643922,-0.0010000031,-0.006664403,0.0,-1.2001738e-06,-1.209135e-06,0.0010000041,-0.004991845,0.003991846,0.0
2.7471696669399587e-05,1.2341848e-06,1.0054624e-05,-0.0003768478,-0.9962133,-2.5,2.5,2.5,-1.0004437,-0.99744385,2.5,-15.183333,-14.925518,18.0,-18.0,3.1624478e-07,0.0039996835,5.272066e-09,-3.4961374e-09,-4.7793344e-07,5.669338e-05,1.1981968e-09,-7.945767e-10,-0.0014083333,-0.0015183333,-0.0066671125,-8.78947e-06,-0.006630988,-1.5184015e-06,-0.004000897,-0.67843264,8.227898e-12,6.703083e-11,-0.032543696,-0.7190728,-0.005992111,-0.008665591,8.78947e-06,3.564642e-05,0.032543696,-0.7176645,0.6851208,0.00011,-1.2002749e-06,-1.2086352e-06,0.0076655867,-0.0010000031,-0.006665594,0.0,-1.2001284e-06,-1.2091805e-06,0.0010000041,-0.0049921074,0.0039921077,0.0
2.748169666939958e-05,3.6306653e-06,8.465427e-06,-0.0003286169,-0.99626076,-2.5,2.5,2.5,-1.0004954,-0.9974915,2.5,-15.183333,-14.927813,18.0,-18.0,1.3225595e-07,0.003999868,5.2724487e-09,-3.4963321e-09,-3.7411442e-07,4.4240045e-05,1.1982838e-09,-7.94621e-10,-0.0014083333,-0.0015183333,-0.0066677784,-8.79092e-06,-0.0066320556,-1.3343276e-06,-0.004001081,-0.6785369,2.4204437e-11,5.643618e-11,-0.032543696,-0.71916556,-0.0059922943,-0.008666445,8.79092e-06,3.5348785e-05,0.032543696,-0.7177573,0.68521357,0.00011,-1.2003434e-06,-1.2085667e-06,0.0076664407,-0.0010000031,-0.0066664442,0.0,-1.2000829e-06,-1.209226e-06,0.0010000041,-0.004992291,0.0039922902,0.0
2.7491696669399576e-05,6.0272837e-06,6.8761688e-06,-0.00030004486,-0.99628854,-2.5,2.5,2.5,-1.0005275,-0.99751943,2.5,-15.183333,-14.92954,18.0,-18.0,2.7218451e-08,0.0039999727,5.272672e-09,-3.4964023e-09,-2.7027275e-07,3.178408e-05,1.1983345e-09,-7.9463686e-10,-0.0014083333,-0.0015183333,-0.006668183,-8.79238e-06,-0.006632863,-1.2292054e-06,-0.004001186,-0.67861545,4.0181893e-11,4.5841126e-11,-0.032543696,-0.7192324,-0.0059923986,-0.008666958,8.79238e-06,3.5049372e-05,0.032543696,-0.71782404,0.6852804,0.00011,-1.2004119e-06,-1.2084981e-06,0.0076669534,-0.0010000031,-0.0066669537,0.0,-1.2000376e-06,-1.2092714e-06,0.0010000041,-0.004992395,0.003992394,0.0
2.750169666939957e-05,8.423919e-06,5.286895e-06,-0.0002911328,-0.9962966,-2.5,2.5,2.5,-1.0005399,-0.9975278,2.5,-15.183333,-14.930701,18.0,-18.0,1.13646e-09,0.003999999,5.2725238e-09,-3.4964025e-09,-1.6642988e-07,1.932794e-05,1.1983009e-09,-7.9463697e-10,-0.0014083333,-0.0015183333,-0.006668325,-8.793851e-06,-0.00663341,-1.2030391e-06,-0.0040012123,-0.67866826,5.6159462e-11,3.524597e-11,-0.032543696,-0.71927315,-0.0059924237,-0.008667129,8.793851e-06,3.4748176e-05,0.032543696,-0.7178648,0.68532115,0.00011,-1.2004804e-06,-1.2084296e-06,0.007667125,-0.0010000031,-0.006667122,0.0,-1.1999922e-06,-1.2093169e-06,0.0010000041,-0.004992421,0.0039924188,0.0
2.7511696669399566e-05,1.0820463e-05,3.697665e-06,-0.00030188105,-0.996285,-2.5,2.5,2.5,-1.0005326,-0.9975164,2.5,-15.183333,-14.931297,18.0,-18.0,5.4011e-08,0.003999946,5.27227e-09,-3.4962098e-09,-6.2575154e-08,6.870431e-06,1.1982432e-09,-7.945931e-10,-0.0014083333,-0.0015183333,-0.0066682054,-8.79533e-06,-0.0066336975,-1.2558295e-06,-0.0040011597,-0.6786953,7.213642e-11,2.46511e-11,-0.032543696,-0.71928793,-0.00599237,-0.00866696,8.79533e-06,3.444522e-05,0.032543696,-0.7178796,0.68533593,0.00011,-1.2005488e-06,-1.2083611e-06,0.0076669557,-0.0010000031,-0.0066669495,0.0,-1.1999467e-06,-1.2093623e-06,0.0010000041,-0.0049923672,0.0039923643,0.0
2.752169666939956e-05,1.3216865e-05,2.108561e-06,-0.00033228917,-0.99625385,-2.5,2.5,2.5,-1.0005058,-0.9974854,2.5,-15.183333,-14.931326,18.0,-18.0,1.8583998e-07,0.0039998144,5.2719e-09,-3.495848e-09,4.128338e-08,-5.587512e-06,1.198159e-09,-7.9451096e-10,-0.0014083333,-0.0015183333,-0.006667823,-8.79682e-06,-0.006633724,-1.3875745e-06,-0.004001028,-0.67869663,8.8112434e-11,1.4057073e-11,-0.032543696,-0.7192767,-0.005992238,-0.00866645,8.79682e-06,3.4140518e-05,0.032543696,-0.7178684,0.6853247,0.00011,-1.2006172e-06,-1.2082926e-06,0.007666446,-0.0010000031,-0.006666436,0.0,-1.1999014e-06,-1.2094077e-06,0.0010000041,-0.004992235,0.003992231,0.0
2.7531696669399555e-05,1.5613008e-05,5.196364e-07,-0.00038235603,-0.99620295,-2.5,2.5,2.5,-1.0004593,-0.99743474,2.5,-15.183333,-14.930789,18.0,-18.0,3.966182e-07,0.0039996034,5.271124e-09,-3.4954202e-09,1.4513417e-07,-1.8044508e-05,1.1979827e-09,-7.9441365e-10,-0.0014083333,-0.0015183333,-0.0066671795,-8.79832e-06,-0.0066334903,-1.5982691e-06,-0.004000817,-0.67867225,1.0408672e-10,3.4642428e-12,-0.032543696,-0.71923953,-0.0059920265,-0.008665599,8.79832e-06,3.3834072e-05,0.032543696,-0.7178312,0.68528754,0.00011,-1.2006857e-06,-1.2082241e-06,0.0076655946,-0.0010000031,-0.006665581,0.0,-1.199856e-06,-1.2094531e-06,0.0010000041,-0.0049920236,0.0039920188,0.0
2.754169666939955e-05,1.8008774e-05,-1.0690588e-06,-0.00045207958,-0.99613243,-2.5,2.5,2.5,-1.0003932,-0.9973644,2.5,-15.183333,-14.929686,18.0,-18.0,6.8633733e-07,0.003999314,5.2702482e-09,-3.4948389e-09,2.48988e-07,-3.0501835e-05,1.1977837e-09,-7.942816e-10,-0.0014083333,-0.0015183333,-0.0066662733,-8.79983e-06,-0.0066329967,-1.887905e-06,-0.0040005273,-0.67862207,1.2005849e-10,-7.127059e-12,-0.032543696,-0.71917635,-0.005991736,-0.008664407,8.79983e-06,3.3525906e-05,0.032543696,-0.717768,0.68522435,0.00011,-1.2007541e-06,-1.2081557e-06,0.0076644025,-0.0010000031,-0.0066643856,0.0,-1.1998106e-06,-1.2094985e-06,0.0010000041,-0.004991733,0.0039917277,0.0
2.7551696669399545e-05,2.04041e-05,-2.657445e-06,-0.00054145703,-0.9960422,-2.5,2.5,2.5,-1.0003073,-0.9972744,2.5,-15.183333,-14.928017,18.0,-18.0,1.054986e-06,0.003998945,5.269192e-09,-3.4940608e-09,3.5282275e-07,-4.295685e-05,1.1975436e-09,-7.941048e-10,-0.0014083333,-0.0015183333,-0.0066651055,-8.8013485e-06,-0.0066322424,-2.2564705e-06,-0.004000159,-0.6785462,1.3602734e-10,-1.77163e-11,-0.032543696,-0.7190871,-0.0059913667,-0.008662873,8.8013485e-06,3.321602e-05,0.032543696,-0.7176788,0.6851351,0.00011,-1.2008225e-06,-1.2080874e-06,0.007662869,-0.0010000031,-0.0066628493,0.0,-1.1997653e-06,-1.2095438e-06,0.0010000041,-0.0049913637,0.0039913575,0.0
2.756169666939954e-05,2.2798893e-05,-4.245458e-06,-0.000650485,-0.9959324,-2.5,2.5,2.5,-1.0002018,-0.9971648,2.5,-15.183333,-14.92578,18.0,-18.0,1.5025495e-06,0.0039984975,5.2678946e-09,-3.4931962e-09,4.5665024e-07,-5.5410987e-05,1.1972487e-09,-7.939082e-10,-0.0014083333,-0.0015183333,-0.006663676,-8.802876e-06,-0.006631228,-2.7039514e-06,-0.0039997115,-0.67844456,1.5199263e-10,-2.8303054e-11,-0.032543696,-0.71897197,-0.0059909187,-0.008660999,8.802876e-06,3.2904434e-05,0.032543696,-0.7175636,0.6850199,0.00011,-1.2008909e-06,-1.208019e-06,0.0076609952,-0.0010000031,-0.006660972,0.0,-1.1997199e-06,-1.2095892e-06,0.0010000041,-0.0049909153,0.0039909086,0.0
2.7571696669399535e-05,2.5193036e-05,-5.833052e-06,-0.0007791591,-0.9958029,-2.5,2.5,2.5,-1.0000768,-0.9970355,2.5,-15.183333,-14.922979,18.0,-18.0,2.0290104e-06,0.003997971,5.2663354e-09,-3.4922176e-09,5.604567e-07,-6.7862544e-05,1.1968944e-09,-7.9368584e-10,-0.0014083333,-0.0015183333,-0.006661984,-8.804414e-06,-0.0066299536,-3.2303299e-06,-0.003999185,-0.67831725,1.6795358e-10,-3.8887015e-11,-0.032543696,-0.71883076,-0.0059903916,-0.008658784,8.804414e-06,3.2591157e-05,0.032543696,-0.7174224,0.68487877,0.00011,-1.2009592e-06,-1.2079506e-06,0.0076587806,-0.0010000031,-0.006658754,0.0,-1.1996747e-06,-1.2096344e-06,0.0010000041,-0.004990388,0.0039903806,0.0
2.758169666939953e-05,2.758644e-05,-7.4201557e-06,-0.0009274742,-0.99565375,-2.5,2.5,2.5,-0.9999321,-0.9968866,2.5,-15.183333,-14.919612,18.0,-18.0,2.6343475e-06,0.0039973655,5.264641e-09,-3.4910375e-09,6.6424167e-07,-8.031153e-05,1.1965093e-09,-7.934176e-10,-0.0014083333,-0.0015183333,-0.0066600307,-8.805961e-06,-0.006628419,-3.8355847e-06,-0.0039985795,-0.6781642,1.839096e-10,-4.9467704e-11,-0.032543696,-0.7186636,-0.0059897853,-0.00865623,8.805961e-06,3.2276203e-05,0.032543696,-0.7172553,0.6847116,0.00011,-1.2010275e-06,-1.2078824e-06,0.0076562255,-0.0010000031,-0.006656195,0.0,-1.1996293e-06,-1.2096797e-06,0.0010000041,-0.0049897823,0.003989774,0.0
2.7591696669399524e-05,2.997903e-05,-9.006695e-06,-0.0010954245,-0.995485,-2.5,2.5,2.5,-0.9997678,-0.99671805,2.5,-15.183333,-14.915678,18.0,-18.0,3.3185374e-06,0.0039966814,5.2627547e-09,-3.489736e-09,7.680011e-07,-9.275739e-05,1.1960806e-09,-7.9312185e-10,-0.0014083333,-0.0015183333,-0.0066578155,-8.807518e-06,-0.006626624,-4.519693e-06,-0.0039978954,-0.67798537,1.998602e-10,-6.0044636e-11,-0.032543696,-0.71847045,-0.0059891003,-0.008653333,8.807518e-06,3.1959586e-05,0.032543696,-0.7170621,0.68451846,0.00011,-1.2010958e-06,-1.2078142e-06,0.0076533295,-0.0010000031,-0.006653296,0.0,-1.1995841e-06,-1.2097249e-06,0.0010000041,-0.0049890974,0.003989088,0.0
2.760169666939952e-05,3.2370695e-05,-1.0592623e-05,-0.0012830034,-0.9952966,-2.5,2.5,2.5,-0.99958384,-0.9965299,2.5,-15.183333,-14.911179,18.0,-18.0,4.081553e-06,0.0039959187,5.2605666e-09,-3.4883474e-09,8.7172856e-07,-0.00010519944,1.1955833e-09,-7.928062e-10,-0.0014083333,-0.0015183333,-0.0066553387,-8.809084e-06,-0.006624569,-5.2826267e-06,-0.0039971326,-0.67778087,2.1580462e-10,-7.0617484e-11,-0.032543696,-0.71825135,-0.0059883366,-0.008650097,8.809084e-06,3.1641313e-05,0.032543696,-0.71706194,0.68429935,0.00011,-1.201164e-06,-1.207746e-06,0.007650093,-0.0010000031,-0.006650056,0.0,-1.1995388e-06,-1.2097702e-06,0.0010000041,-0.0049883337,0.0039883233,0.0
2.7611696669399514e-05,3.476133e-05,-1.2177878e-05,-0.0014902034,-0.9950886,-2.5,2.5,2.5,-0.9993803,-0.9963221,2.5,-15.183333,-14.906115,18.0,-18.0,4.9233636e-06,0.0039950768,5.2582356e-09,-3.4867738e-09,9.754236e-07,-0.00011763753,1.1950535e-09,-7.924486e-10,-0.0014083333,-0.0015183333,-0.0066526006,-8.810659e-06,-0.0066222544,-6.1243563e-06,-0.0039962907,-0.6775507,2.3174221e-10,-8.118585e-11,-0.032543696,-0.7180063,-0.0059874943,-0.008646521,8.810659e-06,3.1321404e-05,0.032543696,-0.71684283,0.6840543,0.00011,-1.2012322e-06,-1.2076778e-06,0.0076465164,-0.0010000031,-0.006646476,0.0,-1.1994936e-06,-1.2098154e-06,0.0010000041,-0.0049874913,0.00398748,0.0
2.762169666939951e-05,3.715087e-05,-1.3762382e-05,-0.0017170165,-0.99486095,-2.5,2.5,2.5,-0.99915713,-0.9960947,2.5,-15.183333,-14.900485,18.0,-18.0,5.843937e-06,0.003994156,5.2557234e-09,-3.4850438e-09,1.0790792e-06,-0.0001300709,1.1944825e-09,-7.920554e-10,-0.0014083333,-0.0015183333,-0.006649601,-8.812243e-06,-0.0066196797,-7.0448486e-06,-0.00399537,-0.6772948,2.4767244e-10,-9.174921e-11,-0.032543696,-0.7177353,-0.0059865727,-0.008642604,8.812243e-06,3.099987e-05,0.032543696,-0.71659774,0.6837833,0.00011,-1.2013004e-06,-1.2076097e-06,0.0076425998,-0.0010000031,-0.006642556,0.0,-1.1994484e-06,-1.2098606e-06,0.0010000041,-0.0049865698,0.003986558,0.0
2.7631696669399504e-05,3.9539198e-05,-1.534608e-05,-0.0019634336,-0.9946137,-2.5,2.5,2.5,-0.99891436,-0.9958477,2.5,-15.183333,-14.89429,18.0,-18.0,6.8432355e-06,0.003993157,5.2529314e-09,-3.483233e-09,1.1826903e-06,-0.00014249887,1.1938481e-09,-7.9164386e-10,-0.0014083333,-0.0015183333,-0.00664634,-8.813837e-06,-0.0066168457,-8.044067e-06,-0.0039943713,-0.67701316,2.6359465e-10,-1.0230721e-10,-0.032543696,-0.71743834,-0.005985573,-0.008638347,8.813837e-06,3.067671e-05,0.032543696,-0.7163267,0.68348634,0.00011,-1.2013685e-06,-1.2075417e-06,0.0076383427,-0.0010000031,-0.0066382955,0.0,-1.1994032e-06,-1.2099057e-06,0.0010000041,-0.0049855695,0.0039855572,0.0
2.76416966693995e-05,4.192622e-05,-1.6928921e-05,-0.002229445,-0.9943469,-2.5,2.5,2.5,-0.99865204,-0.9955811,2.5,-15.183333,-14.88753,18.0,-18.0,7.921221e-06,0.003992079,5.249974e-09,-3.481267e-09,1.2862591e-06,-0.00015492178,1.1931759e-09,-7.9119705e-10,-0.0014083333,-0.0015183333,-0.0066428175,-8.815439e-06,-0.006613752,-9.121972e-06,-0.0039932933,-0.67670596,2.7950814e-10,-1.1285948e-10,-0.032543696,-0.71711546,-0.005984494,-0.0086337505,8.815439e-06,3.035196e-05,0.032543696,-0.71602976,0.68316346,0.00011,-1.2014366e-06,-1.2074737e-06,0.007633746,-0.0010000031,-0.006633695,0.0,-1.199358e-06,-1.2099507e-06,0.0010000041,-0.004984491,0.003984478,0.0
2.7651696669399493e-05,4.4311855e-05,-1.851083e-05,-0.0025150399,-0.9940605,-2.5,2.5,2.5,-0.9983702,-0.99529487,2.5,-15.183333,-14.880206,18.0,-18.0,9.07785e-06,0.003990922,5.2468194e-09,-3.4791208e-09,1.3897729e-06,-0.00016733803,1.1924589e-09,-7.907092e-10,-0.0014083333,-0.0015183333,-0.006639034,-8.81705e-06,-0.006610398,-1.0278522e-05,-0.0039921366,-0.676373,2.954124e-10,-1.2340552e-10,-0.032543696,-0.7167667,-0.005983337,-0.008628814,8.81705e-06,3.0025616e-05,0.032543696,-0.7157068,0.6828147,0.00011,-1.2015046e-06,-1.2074057e-06,0.0076288097,-0.0010000031,-0.0066287555,0.0,-1.199313e-06,-1.2099957e-06,0.0010000041,-0.0049833334,0.0039833193,0.0
2.7661696669399488e-05,4.6696005e-05,-2.0091738e-05,-0.0028202075,-0.9937545,-2.5,2.5,2.5,-0.9980687,-0.99498916,2.5,-15.183333,-14.872318,18.0,-18.0,1.0313078e-05,0.0039896867,5.2434315e-09,-3.4768803e-09,1.4932345e-06,-0.00017974805,1.191689e-09,-7.9020007e-10,-0.0014083333,-0.0015183333,-0.0066349898,-8.818671e-06,-0.0066067856,-1.1513669e-05,-0.003990901,-0.6760145,3.113067e-10,-1.3394492e-10,-0.032543696,-0.716392,-0.0059821005,-0.008623538,8.818671e-06,2.9697698e-05,0.032543696,-0.715358,0.68244,0.00011,-1.2015726e-06,-1.2073378e-06,0.0076235337,-0.0010000031,-0.0066234763,0.0,-1.1992679e-06,-1.2100408e-06,0.0010000041,-0.0049820975,0.0039820825,0.0
2.7671696669399483e-05,4.9078564e-05,-2.1671602e-05,-0.0031449357,-0.993429,-2.5,2.5,2.5,-0.99774766,-0.99466383,2.5,-15.183333,-14.863866,18.0,-18.0,1.1626855e-05,0.003988373,5.239833e-09,-3.474517e-09,1.5966349e-06,-0.00019215062,1.1908712e-09,-7.8966295e-10,-0.0014083333,-0.0015183333,-0.006630685,-8.8203e-06,-0.0066029136,-1.2827367e-05,-0.0039895875,-0.6756303,3.2719044e-10,-1.4447733e-10,-0.032543696,-0.71599144,-0.005980786,-0.008617923,8.8203e-06,2.9368213e-05,0.032543696,-0.71498334,0.68203944,0.00011,-1.2016404e-06,-1.2072701e-06,0.007617919,-0.0010000031,-0.0066178576,0.0,-1.1992229e-06,-1.2100858e-06,0.0010000041,-0.004980783,0.0039807674,0.0
2.7681696669399478e-05,5.1459454e-05,-2.3250346e-05,-0.0034892114,-0.9930839,-2.5,2.5,2.5,-0.99740714,-0.99431896,2.5,-15.183333,-14.85485,18.0,-18.0,1.3019129e-05,0.0039869808,5.2360742e-09,-3.471966e-09,1.6999763e-06,-0.00020454617,1.1900169e-09,-7.890832e-10,-0.0014083333,-0.0015183333,-0.0066261194,-8.821938e-06,-0.0065987823,-1.4219562e-05,-0.003988195,-0.67522043,3.4306302e-10,-1.5500232e-10,-0.032543696,-0.71556497,-0.005979393,-0.008611969,8.821938e-06,2.9037185e-05,0.032543696,-0.71458274,0.68161297,0.00011,-1.2017083e-06,-1.2072023e-06,0.0076119644,-0.0010000031,-0.0066119,0.0,-1.1991779e-06,-1.2101307e-06,0.0010000041,-0.0049793897,0.0039793733,0.0
2.7691696669399473e-05,5.3838572e-05,-2.4827907e-05,-0.0038530214,-0.9927193,-2.5,2.5,2.5,-0.99704707,-0.9939546,2.5,-15.183333,-14.845271,18.0,-18.0,1.4489846e-05,0.00398551,5.2320437e-09,-3.469296e-09,1.8032433e-06,-0.0002169327,1.1891008e-09,-7.8847634e-10,-0.0014083333,-0.0015183333,-0.0066212937,-8.823584e-06,-0.0065943925,-1.56902e-05,-0.0039867247,-0.674785,3.589238e-10,-1.6551938e-10,-0.032543696,-0.7151127,-0.0059779217,-0.008605676,8.823584e-06,2.870461e-05,0.032543696,-0.71415627,0.6811607,0.00011,-1.2017761e-06,-1.2071347e-06,0.0076056714,-0.0010000031,-0.0066056033,0.0,-1.199133e-06,-1.2101755e-06,0.0010000041,-0.004977918,0.0039779013,0.0
2.7711696669399462e-05,5.859112e-05,-2.7979253e-05,-0.004639185,-0.9919315,-2.5,2.5,2.5,-0.99626845,-0.9931673,2.5,-15.183333,-14.824425,18.0,-18.0,1.7666373e-05,0.0039823335,5.2234514e-09,-3.4635785e-09,2.0095713e-06,-0.00024168103,1.187148e-09,-7.8717693e-10,-0.0014083333,-0.0015183333,-0.0066108615,-8.826903e-06,-0.006584836,-1.886657e-05,-0.0039835484,-0.6738375,3.9060744e-10,-1.8652835e-10,-0.032543696,-0.71413064,-0.0059747435,-0.008592074,8.826903e-06,2.8034916e-05,0.032543696,-0.7132258,0.68017864,0.00011,-1.2019115e-06,-1.2069996e-06,0.0075920695,-0.0010000031,-0.0065919952,0.0,-1.1990431e-06,-1.210265e-06,0.0010000041,-0.00497474,0.0039747213,0.0
2.7731696669399452e-05,6.333545e-05,-3.1125128e-05,-0.0055033024,-0.9910658,-2.5,2.5,2.5,-0.9954119,-0.992302,2.5,-15.183333,-14.801331,18.0,-18.0,2.1155933e-05,0.0039788443,5.214019e-09,-3.4572984e-09,2.215581e-06,-0.00026639111,1.1850043e-09,-7.8574963e-10,-0.0014083333,-0.0015183333,-0.0065993904,-8.830256e-06,-0.006574247,-2.2355976e-05,-0.0039800587,-0.6727877,4.2223636e-10,-2.0750085e-10,-0.032543696,-0.71304536,-0.005971252,-0.00857712,8.830256e-06,2.7359229e-05,0.032543696,-0.71219206,0.67909336,0.00011,-1.2020466e-06,-1.2068648e-06,0.0075771157,-0.0010000031,-0.0065770345,0.0,-1.1989536e-06,-1.2103544e-06,0.0010000041,-0.004971249,0.003971229,0.0
2.775169666939944e-05,6.807083e-05,-3.426505e-05,-0.0064452374,-0.99012226,-2.5,2.5,2.5,-0.99447757,-0.99135894,2.5,-15.183333,-14.775991,18.0,-18.0,2.4957975e-05,0.003975042,5.203729e-09,-3.4504497e-09,2.4212363e-06,-0.00029105856,1.1826657e-09,-7.841931e-10,-0.0014083333,-0.0015183333,-0.0065868823,-8.833643e-06,-0.0065626255,-2.6157864e-05,-0.003976257,-0.671636,4.5380555e-10,-2.2843367e-10,-0.032543696,-0.71185714,-0.0059674485,-0.008560816,8.833643e-06,2.6677655e-05,0.032543696,-0.7110553,0.67790514,0.00011,-1.2021815e-06,-1.2067303e-06,0.0075608124,-0.0010000031,-0.006560724,0.0,-1.1988642e-06,-1.2104437e-06,0.0010000041,-0.004967445,0.0039674235,0.0
2.777169666939943e-05,7.2796516e-05,-3.7398513e-05,-0.007464841,-0.98910105,-2.5,2.5,2.5,-0.9934656,-0.9903382,2.5,-15.183333,-14.748412,18.0,-18.0,2.90719e-05,0.003970928,5.192625e-09,-3.443105e-09,2.626511e-06,-0.00031568028,1.180142e-09,-7.825238e-10,-0.0014083333,-0.0015183333,-0.0065733385,-8.8370625e-06,-0.0065499744,-3.0271638e-05,-0.003972143,-0.6703824,4.8531007e-10,-2.4932342e-10,-0.032543696,-0.71056604,-0.0059633325,-0.008543165,8.8370625e-06,2.599031e-05,0.032543696,-0.7098155,0.67661405,0.00011,-1.202316e-06,-1.2065963e-06,0.0075431615,-0.0010000031,-0.006543067,0.0,-1.198775e-06,-1.2105326e-06,0.0010000041,-0.0049633295,0.003963306,0.0
2.7801696669399416e-05,7.98652e-05,-4.208552e-05,-0.00913952,-0.98742396,-2.5,2.5,2.5,-0.99180245,-0.9886619,2.5,-15.183333,-14.702852,18.0,-18.0,3.582613e-05,0.003964174,5.1744466e-09,-3.4310232e-09,2.9336377e-06,-0.0003525185,1.1760106e-09,-7.79778e-10,-0.0014083333,-0.0015183333,-0.006551086,-8.842253e-06,-0.006529071,-3.7025642e-05,-0.003965389,-0.6683114,5.3243465e-10,-2.8057015e-10,-0.032543696,-0.7084371,-0.0059565757,-0.00851417,8.842253e-06,2.4948698e-05,0.032543696,-0.70702875,0.6744851,0.00011,-1.2025171e-06,-1.2063957e-06,0.0075141652,-0.0010000031,-0.0065140603,0.0,-1.1986416e-06,-1.2106655e-06,0.0010000041,-0.004956573,0.0039565465,0.0
2.78316966693994e-05,8.6907865e-05,-4.675523e-05,-0.010987993,-0.9855731,-2.5,2.5,2.5,-0.9899656,-0.98681176,2.5,-15.183333,-14.652277,18.0,-18.0,4.327822e-05,0.0039567216,5.1544706e-09,-3.417719e-09,3.2397234e-06,-0.00038923149,1.1714706e-09,-7.767543e-10,-0.0014083333,-0.0015183333,-0.006526517,-8.847514e-06,-0.0065058623,-4.4477514e-05,-0.003957937,-0.6660126,5.7938576e-10,-3.1170153e-10,-0.032543696,-0.706078,-0.005949121,-0.008482159,8.847514e-06,2.3894709e-05,0.032543696,-0.70466965,0.67212594,0.00011,-1.2027174e-06,-1.2061962e-06,0.0074821548,-0.0010000031,-0.00648204,0.0,-1.1985088e-06,-1.2107978e-06,0.0010000041,-0.0049491175,0.0039490894,0.0
